ticket_id,site_id,timestamp,net_volume_bbl,ticket_amount_usd,manifest_ref
TKT-SITE-04-2025-03-24-07426,SITE-04,2025-03-24T16:21:00+00:00,128.386,2973.0,MNF-SITE-04-2025-03-24
TKT-SITE-04-2025-03-24-07427,SITE-04,2025-03-24T09:13:00+00:00,129.054,3534.78,MNF-SITE-04-2025-03-24
TKT-SITE-04-2025-03-24-07428,SITE-04,2025-03-24T10:43:00+00:00,128.305,3413.92,MNF-SITE-04-2025-03-24
TKT-SITE-04-2025-03-24-07429,SITE-04,2025-03-24T00:32:00+00:00,130.4,3753.44,MNF-SITE-04-2025-03-24
TKT-SITE-04-2025-03-24-07430,SITE-04,2025-03-24T18:29:00+00:00,129.564,3475.76,MNF-SITE-04-2025-03-24
TKT-SITE-05-2025-03-24-07431,SITE-05,2025-03-24T03:44:00+00:00,133.263,3656.07,MNF-SITE-05-2025-03-24
TKT-SITE-05-2025-03-24-07432,SITE-05,2025-03-24T20:18:00+00:00,133.441,3221.46,MNF-SITE-05-2025-03-24
TKT-SITE-05-2025-03-24-07433,SITE-05,2025-03-24T16:16:00+00:00,129.44,3689.57,MNF-SITE-05-2025-03-24
TKT-SITE-05-2025-03-24-07434,SITE-05,2025-03-24T08:40:00+00:00,129.379,3622.42,MNF-SITE-05-2025-03-24
TKT-SITE-05-2025-03-24-07435,SITE-05,2025-03-24T02:40:00+00:00,125.367,3659.41,MNF-SITE-05-2025-03-24
TKT-SITE-06-2025-03-24-07436,SITE-06,2025-03-24T12:56:00+00:00,101.206,3555.91,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07437,SITE-06,2025-03-24T17:08:00+00:00,106.417,3764.38,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07438,SITE-06,2025-03-24T06:27:00+00:00,103.482,3531.67,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07439,SITE-06,2025-03-24T05:22:00+00:00,107.556,2889.58,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07440,SITE-06,2025-03-24T18:53:00+00:00,101.306,3731.81,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07441,SITE-06,2025-03-24T07:25:00+00:00,99.89,3682.37,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07442,SITE-06,2025-03-24T00:28:00+00:00,103.833,3694.45,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07443,SITE-06,2025-03-24T15:41:00+00:00,105.428,3373.56,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07444,SITE-06,2025-03-24T12:06:00+00:00,100.423,3025.64,MNF-SITE-06-2025-03-24
TKT-SITE-06-2025-03-24-07445,SITE-06,2025-03-24T19:16:00+00:00,105.926,3083.66,MNF-SITE-06-2025-03-24
TKT-SITE-07-2025-03-24-07446,SITE-07,2025-03-24T13:49:00+00:00,130.02,2914.49,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07447,SITE-07,2025-03-24T00:20:00+00:00,127.307,3316.64,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07448,SITE-07,2025-03-24T22:37:00+00:00,126.883,3938.58,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07449,SITE-07,2025-03-24T17:30:00+00:00,127.153,3111.75,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07450,SITE-07,2025-03-24T05:09:00+00:00,125.084,3830.76,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07451,SITE-07,2025-03-24T00:12:00+00:00,127.175,4563.42,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07452,SITE-07,2025-03-24T23:29:00+00:00,128.446,3826.66,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07453,SITE-07,2025-03-24T08:54:00+00:00,124.735,3847.02,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07454,SITE-07,2025-03-24T20:10:00+00:00,126.813,3990.58,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07455,SITE-07,2025-03-24T21:18:00+00:00,135.259,3365.13,MNF-SITE-07-2025-03-24
TKT-SITE-07-2025-03-24-07456,SITE-07,2025-03-24T07:03:00+00:00,128.291,3242.83,MNF-SITE-07-2025-03-24
TKT-SITE-08-2025-03-24-07457,SITE-08,2025-03-24T23:09:00+00:00,125.673,3462.83,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07458,SITE-08,2025-03-24T14:02:00+00:00,130.541,3045.93,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07459,SITE-08,2025-03-24T11:02:00+00:00,126.762,4275.53,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07460,SITE-08,2025-03-24T04:29:00+00:00,128.191,3973.64,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07461,SITE-08,2025-03-24T00:05:00+00:00,124.856,3226.32,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07462,SITE-08,2025-03-24T05:03:00+00:00,130.437,3970.91,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07463,SITE-08,2025-03-24T09:20:00+00:00,129.371,3530.52,MNF-SITE-08-2025-03-24
TKT-SITE-08-2025-03-24-07464,SITE-08,2025-03-24T16:28:00+00:00,127.451,3803.03,MNF-SITE-08-2025-03-24
TKT-SITE-09-2025-03-24-07465,SITE-09,2025-03-24T00:51:00+00:00,134.265,3485.22,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07466,SITE-09,2025-03-24T08:54:00+00:00,137.238,4144.32,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07467,SITE-09,2025-03-24T10:17:00+00:00,131.957,4086.24,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07468,SITE-09,2025-03-24T14:30:00+00:00,130.777,2979.75,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07469,SITE-09,2025-03-24T01:59:00+00:00,134.394,3182.23,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07470,SITE-09,2025-03-24T12:22:00+00:00,134.657,3686.27,MNF-SITE-09-2025-03-24
TKT-SITE-09-2025-03-24-07471,SITE-09,2025-03-24T09:26:00+00:00,138.642,3748.32,MNF-SITE-09-2025-03-24
TKT-SITE-10-2025-03-24-07472,SITE-10,2025-03-24T00:23:00+00:00,132.576,3769.62,MNF-SITE-10-2025-03-24
TKT-SITE-10-2025-03-24-07473,SITE-10,2025-03-24T23:44:00+00:00,139.88,3211.02,MNF-SITE-10-2025-03-24
TKT-SITE-10-2025-03-24-07474,SITE-10,2025-03-24T18:40:00+00:00,133.082,3321.72,MNF-SITE-10-2025-03-24
TKT-SITE-10-2025-03-24-07475,SITE-10,2025-03-24T03:18:00+00:00,136.224,3407.6,MNF-SITE-10-2025-03-24
TKT-SITE-11-2025-03-24-07476,SITE-11,2025-03-24T11:48:00+00:00,97.26,3569.56,MNF-SITE-11-2025-03-24
TKT-SITE-11-2025-03-24-07477,SITE-11,2025-03-24T19:07:00+00:00,102.713,3042.97,MNF-SITE-11-2025-03-24
TKT-SITE-11-2025-03-24-07478,SITE-11,2025-03-24T08:36:00+00:00,103.622,3657.03,MNF-SITE-11-2025-03-24
TKT-SITE-11-2025-03-24-07479,SITE-11,2025-03-24T18:24:00+00:00,101.064,3141.79,MNF-SITE-11-2025-03-24
TKT-SITE-11-2025-03-24-07480,SITE-11,2025-03-24T09:01:00+00:00,101.832,4003.01,MNF-SITE-11-2025-03-24
TKT-SITE-12-2025-03-24-07481,SITE-12,2025-03-24T16:44:00+00:00,117.598,3059.93,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07482,SITE-12,2025-03-24T23:35:00+00:00,114.585,3740.78,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07483,SITE-12,2025-03-24T01:02:00+00:00,122.945,3261.87,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07484,SITE-12,2025-03-24T08:10:00+00:00,117.492,3193.62,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07485,SITE-12,2025-03-24T23:50:00+00:00,114.663,4377.16,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07486,SITE-12,2025-03-24T13:35:00+00:00,115.168,3401.16,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07487,SITE-12,2025-03-24T18:44:00+00:00,117.361,3475.16,MNF-SITE-12-2025-03-24
TKT-SITE-12-2025-03-24-07488,SITE-12,2025-03-24T23:58:00+00:00,120.315,3049.85,MNF-SITE-12-2025-03-24
TKT-SITE-01-2025-03-25-07489,SITE-01,2025-03-25T23:38:00+00:00,127.927,3961.58,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07490,SITE-01,2025-03-25T06:15:00+00:00,125.81,2654.9,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07491,SITE-01,2025-03-25T03:02:00+00:00,128.721,3040.07,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07492,SITE-01,2025-03-25T06:58:00+00:00,125.262,4287.79,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07493,SITE-01,2025-03-25T05:07:00+00:00,129.068,4388.34,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07494,SITE-01,2025-03-25T22:28:00+00:00,131.273,4226.47,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07495,SITE-01,2025-03-25T00:03:00+00:00,126.347,3788.64,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07496,SITE-01,2025-03-25T14:41:00+00:00,129.937,4029.02,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07497,SITE-01,2025-03-25T23:26:00+00:00,130.573,3930.07,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07498,SITE-01,2025-03-25T23:22:00+00:00,131.084,3399.61,MNF-SITE-01-2025-03-25
TKT-SITE-01-2025-03-25-07499,SITE-01,2025-03-25T08:40:00+00:00,127.318,3442.83,MNF-SITE-01-2025-03-25
TKT-SITE-02-2025-03-25-07500,SITE-02,2025-03-25T03:21:00+00:00,104.869,3225.84,MNF-SITE-02-2025-03-25
TKT-SITE-02-2025-03-25-07501,SITE-02,2025-03-25T04:12:00+00:00,103.73,2918.55,MNF-SITE-02-2025-03-25
TKT-SITE-02-2025-03-25-07502,SITE-02,2025-03-25T00:20:00+00:00,104.298,3537.78,MNF-SITE-02-2025-03-25
TKT-SITE-02-2025-03-25-07503,SITE-02,2025-03-25T14:56:00+00:00,101.529,3928.3,MNF-SITE-02-2025-03-25
TKT-SITE-02-2025-03-25-07504,SITE-02,2025-03-25T12:22:00+00:00,104.422,3247.04,MNF-SITE-02-2025-03-25
TKT-SITE-02-2025-03-25-07505,SITE-02,2025-03-25T18:12:00+00:00,107.312,2290.22,MNF-SITE-02-2025-03-25
TKT-SITE-03-2025-03-25-07506,SITE-03,2025-03-25T22:35:00+00:00,118.045,4442.02,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07507,SITE-03,2025-03-25T23:28:00+00:00,120.511,4178.43,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07508,SITE-03,2025-03-25T18:43:00+00:00,119.808,3233.95,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07509,SITE-03,2025-03-25T15:33:00+00:00,119.973,4115.11,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07510,SITE-03,2025-03-25T07:48:00+00:00,119.534,3958.71,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07511,SITE-03,2025-03-25T23:26:00+00:00,120.175,3071.76,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07512,SITE-03,2025-03-25T23:47:00+00:00,118.445,4010.68,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07513,SITE-03,2025-03-25T05:48:00+00:00,121.645,3464.56,MNF-SITE-03-2025-03-25
TKT-SITE-03-2025-03-25-07514,SITE-03,2025-03-25T00:22:00+00:00,119.068,3356.72,MNF-SITE-03-2025-03-25
TKT-SITE-04-2025-03-25-07515,SITE-04,2025-03-25T21:56:00+00:00,119.435,3350.04,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07516,SITE-04,2025-03-25T20:50:00+00:00,122.079,3215.68,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07517,SITE-04,2025-03-25T14:10:00+00:00,125.2,3906.74,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07518,SITE-04,2025-03-25T04:34:00+00:00,120.185,3480.55,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07519,SITE-04,2025-03-25T07:45:00+00:00,120.01,3461.87,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07520,SITE-04,2025-03-25T04:56:00+00:00,125.157,3697.53,MNF-SITE-04-2025-03-25
TKT-SITE-04-2025-03-25-07521,SITE-04,2025-03-25T07:11:00+00:00,125.743,3616.55,MNF-SITE-04-2025-03-25
TKT-SITE-05-2025-03-25-07522,SITE-05,2025-03-25T09:52:00+00:00,134.225,3374.2,MNF-SITE-05-2025-03-25
TKT-SITE-05-2025-03-25-07523,SITE-05,2025-03-25T20:52:00+00:00,131.584,2810.12,MNF-SITE-05-2025-03-25
TKT-SITE-05-2025-03-25-07524,SITE-05,2025-03-25T23:19:00+00:00,133.199,3081.47,MNF-SITE-05-2025-03-25
TKT-SITE-05-2025-03-25-07525,SITE-05,2025-03-25T08:42:00+00:00,128.854,3299.91,MNF-SITE-05-2025-03-25
TKT-SITE-05-2025-03-25-07526,SITE-05,2025-03-25T15:49:00+00:00,131.277,4030.04,MNF-SITE-05-2025-03-25
TKT-SITE-06-2025-03-25-07527,SITE-06,2025-03-25T10:11:00+00:00,105.752,3327.25,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07528,SITE-06,2025-03-25T11:01:00+00:00,102.724,3489.83,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07529,SITE-06,2025-03-25T01:52:00+00:00,110.383,3318.78,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07530,SITE-06,2025-03-25T13:46:00+00:00,101.296,3085.57,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07531,SITE-06,2025-03-25T06:21:00+00:00,105.962,3284.34,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07532,SITE-06,2025-03-25T21:26:00+00:00,105.885,2908.85,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07533,SITE-06,2025-03-25T15:35:00+00:00,107.184,2937.48,MNF-SITE-06-2025-03-25
TKT-SITE-06-2025-03-25-07534,SITE-06,2025-03-25T14:37:00+00:00,105.455,4005.17,MNF-SITE-06-2025-03-25
TKT-SITE-07-2025-03-25-07535,SITE-07,2025-03-25T16:01:00+00:00,106.289,3665.47,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07536,SITE-07,2025-03-25T06:25:00+00:00,108.551,3262.13,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07537,SITE-07,2025-03-25T11:10:00+00:00,108.872,4093.58,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07538,SITE-07,2025-03-25T07:21:00+00:00,107.05,3475.5,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07539,SITE-07,2025-03-25T21:41:00+00:00,102.736,3310.05,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07540,SITE-07,2025-03-25T03:24:00+00:00,106.193,3374.07,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07541,SITE-07,2025-03-25T23:08:00+00:00,102.747,3346.52,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07542,SITE-07,2025-03-25T12:38:00+00:00,110.334,3794.0,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07543,SITE-07,2025-03-25T09:44:00+00:00,106.805,3276.81,MNF-SITE-07-2025-03-25
TKT-SITE-07-2025-03-25-07544,SITE-07,2025-03-25T07:42:00+00:00,102.087,3589.38,MNF-SITE-07-2025-03-25
TKT-SITE-08-2025-03-25-07545,SITE-08,2025-03-25T02:34:00+00:00,115.434,3302.72,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07546,SITE-08,2025-03-25T22:56:00+00:00,119.456,3865.12,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07547,SITE-08,2025-03-25T02:52:00+00:00,113.406,4202.79,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07548,SITE-08,2025-03-25T21:22:00+00:00,113.37,3485.09,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07549,SITE-08,2025-03-25T19:16:00+00:00,117.551,3245.08,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07550,SITE-08,2025-03-25T22:16:00+00:00,116.138,3054.33,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07551,SITE-08,2025-03-25T18:25:00+00:00,114.848,3082.98,MNF-SITE-08-2025-03-25
TKT-SITE-08-2025-03-25-07552,SITE-08,2025-03-25T16:43:00+00:00,113.444,3583.54,MNF-SITE-08-2025-03-25
TKT-SITE-09-2025-03-25-07553,SITE-09,2025-03-25T16:01:00+00:00,97.938,3273.19,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07554,SITE-09,2025-03-25T11:16:00+00:00,100.935,3521.83,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07555,SITE-09,2025-03-25T03:51:00+00:00,100.167,3098.01,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07556,SITE-09,2025-03-25T23:29:00+00:00,101.713,3281.53,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07557,SITE-09,2025-03-25T18:49:00+00:00,98.899,4038.59,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07558,SITE-09,2025-03-25T18:11:00+00:00,97.714,3231.33,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07559,SITE-09,2025-03-25T07:46:00+00:00,99.985,3092.93,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07560,SITE-09,2025-03-25T12:04:00+00:00,96.552,3120.45,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07561,SITE-09,2025-03-25T15:48:00+00:00,104.232,4243.81,MNF-SITE-09-2025-03-25
TKT-SITE-09-2025-03-25-07562,SITE-09,2025-03-25T17:56:00+00:00,100.426,2849.42,MNF-SITE-09-2025-03-25
TKT-SITE-10-2025-03-25-07563,SITE-10,2025-03-25T01:01:00+00:00,105.057,3178.63,MNF-SITE-10-2025-03-25
TKT-SITE-10-2025-03-25-07564,SITE-10,2025-03-25T03:55:00+00:00,105.485,2918.46,MNF-SITE-10-2025-03-25
TKT-SITE-10-2025-03-25-07565,SITE-10,2025-03-25T04:13:00+00:00,104.72,3805.17,MNF-SITE-10-2025-03-25
TKT-SITE-10-2025-03-25-07566,SITE-10,2025-03-25T23:07:00+00:00,106.541,2569.34,MNF-SITE-10-2025-03-25
TKT-SITE-10-2025-03-25-07567,SITE-10,2025-03-25T21:03:00+00:00,108.35,3157.09,MNF-SITE-10-2025-03-25
TKT-SITE-10-2025-03-25-07568,SITE-10,2025-03-25T11:38:00+00:00,106.604,3204.01,MNF-SITE-10-2025-03-25
TKT-SITE-11-2025-03-25-07569,SITE-11,2025-03-25T12:10:00+00:00,98.278,3687.03,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07570,SITE-11,2025-03-25T08:44:00+00:00,100.512,3444.22,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07571,SITE-11,2025-03-25T18:32:00+00:00,95.458,3639.35,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07572,SITE-11,2025-03-25T11:52:00+00:00,95.125,3167.6,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07573,SITE-11,2025-03-25T11:34:00+00:00,93.723,3484.25,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07574,SITE-11,2025-03-25T21:26:00+00:00,95.825,2603.79,MNF-SITE-11-2025-03-25
TKT-SITE-11-2025-03-25-07575,SITE-11,2025-03-25T01:47:00+00:00,95.752,3683.14,MNF-SITE-11-2025-03-25
TKT-SITE-12-2025-03-25-07576,SITE-12,2025-03-25T18:54:00+00:00,125.137,3313.45,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07577,SITE-12,2025-03-25T14:31:00+00:00,123.864,3391.7,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07578,SITE-12,2025-03-25T11:36:00+00:00,124.124,3285.1,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07579,SITE-12,2025-03-25T16:22:00+00:00,124.012,3699.21,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07580,SITE-12,2025-03-25T08:34:00+00:00,124.69,2924.06,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07581,SITE-12,2025-03-25T04:49:00+00:00,126.425,3724.29,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07582,SITE-12,2025-03-25T09:06:00+00:00,121.536,3954.67,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07583,SITE-12,2025-03-25T02:45:00+00:00,126.051,3454.71,MNF-SITE-12-2025-03-25
TKT-SITE-12-2025-03-25-07584,SITE-12,2025-03-25T02:42:00+00:00,121.605,3012.55,MNF-SITE-12-2025-03-25
TKT-SITE-01-2025-03-26-07585,SITE-01,2025-03-26T08:10:00+00:00,112.993,2866.12,MNF-SITE-01-2025-03-26
TKT-SITE-01-2025-03-26-07586,SITE-01,2025-03-26T11:53:00+00:00,109.81,3602.46,MNF-SITE-01-2025-03-26
TKT-SITE-01-2025-03-26-07587,SITE-01,2025-03-26T12:49:00+00:00,110.462,3796.53,MNF-SITE-01-2025-03-26
TKT-SITE-01-2025-03-26-07588,SITE-01,2025-03-26T22:16:00+00:00,108.502,3470.17,MNF-SITE-01-2025-03-26
TKT-SITE-01-2025-03-26-07589,SITE-01,2025-03-26T01:59:00+00:00,112.348,4234.85,MNF-SITE-01-2025-03-26
TKT-SITE-01-2025-03-26-07590,SITE-01,2025-03-26T15:53:00+00:00,106.856,2665.08,MNF-SITE-01-2025-03-26
TKT-SITE-02-2025-03-26-07591,SITE-02,2025-03-26T16:11:00+00:00,139.291,3870.31,MNF-SITE-02-2025-03-26
TKT-SITE-02-2025-03-26-07592,SITE-02,2025-03-26T23:33:00+00:00,138.637,4146.53,MNF-SITE-02-2025-03-26
TKT-SITE-02-2025-03-26-07593,SITE-02,2025-03-26T20:32:00+00:00,136.924,3102.67,MNF-SITE-02-2025-03-26
TKT-SITE-02-2025-03-26-07594,SITE-02,2025-03-26T20:48:00+00:00,135.645,3551.98,MNF-SITE-02-2025-03-26
TKT-SITE-02-2025-03-26-07595,SITE-02,2025-03-26T15:02:00+00:00,134.901,4185.46,MNF-SITE-02-2025-03-26
TKT-SITE-02-2025-03-26-07596,SITE-02,2025-03-26T15:48:00+00:00,136.743,3710.16,MNF-SITE-02-2025-03-26
TKT-SITE-03-2025-03-26-07597,SITE-03,2025-03-26T14:49:00+00:00,104.252,3612.49,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07598,SITE-03,2025-03-26T20:45:00+00:00,107.855,3114.17,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07599,SITE-03,2025-03-26T02:09:00+00:00,108.947,3361.95,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07600,SITE-03,2025-03-26T11:09:00+00:00,106.424,3061.63,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07601,SITE-03,2025-03-26T15:27:00+00:00,109.029,3302.57,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07602,SITE-03,2025-03-26T00:55:00+00:00,105.38,3405.88,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07603,SITE-03,2025-03-26T23:11:00+00:00,108.083,3453.97,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07604,SITE-03,2025-03-26T13:48:00+00:00,107.278,3089.9,MNF-SITE-03-2025-03-26
TKT-SITE-03-2025-03-26-07605,SITE-03,2025-03-26T00:45:00+00:00,104.338,3876.83,MNF-SITE-03-2025-03-26
TKT-SITE-04-2025-03-26-07606,SITE-04,2025-03-26T10:09:00+00:00,127.125,3667.87,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07607,SITE-04,2025-03-26T21:14:00+00:00,124.858,3415.25,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07608,SITE-04,2025-03-26T23:31:00+00:00,131.999,3926.52,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07609,SITE-04,2025-03-26T04:02:00+00:00,126.844,4057.92,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07610,SITE-04,2025-03-26T19:19:00+00:00,123.437,3454.16,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07611,SITE-04,2025-03-26T14:04:00+00:00,126.438,3771.23,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07612,SITE-04,2025-03-26T19:17:00+00:00,126.258,3363.53,MNF-SITE-04-2025-03-26
TKT-SITE-04-2025-03-26-07613,SITE-04,2025-03-26T12:24:00+00:00,128.782,2990.38,MNF-SITE-04-2025-03-26
TKT-SITE-05-2025-03-26-07614,SITE-05,2025-03-26T21:59:00+00:00,91.923,3465.66,MNF-SITE-05-2025-03-26
TKT-SITE-05-2025-03-26-07615,SITE-05,2025-03-26T14:18:00+00:00,93.5,3772.25,MNF-SITE-05-2025-03-26
TKT-SITE-05-2025-03-26-07616,SITE-05,2025-03-26T21:38:00+00:00,97.167,3318.82,MNF-SITE-05-2025-03-26
TKT-SITE-05-2025-03-26-07617,SITE-05,2025-03-26T05:25:00+00:00,93.193,3583.35,MNF-SITE-05-2025-03-26
TKT-SITE-05-2025-03-26-07618,SITE-05,2025-03-26T12:26:00+00:00,91.562,4027.55,MNF-SITE-05-2025-03-26
TKT-SITE-05-2025-03-26-07619,SITE-05,2025-03-26T07:03:00+00:00,91.551,3045.3,MNF-SITE-05-2025-03-26
TKT-SITE-06-2025-03-26-07620,SITE-06,2025-03-26T06:51:00+00:00,127.096,3398.81,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07621,SITE-06,2025-03-26T01:34:00+00:00,129.252,3538.54,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07622,SITE-06,2025-03-26T14:27:00+00:00,127.223,3022.61,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07623,SITE-06,2025-03-26T23:42:00+00:00,130.488,3952.88,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07624,SITE-06,2025-03-26T11:36:00+00:00,127.32,3083.55,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07625,SITE-06,2025-03-26T19:02:00+00:00,121.928,3519.52,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07626,SITE-06,2025-03-26T10:50:00+00:00,126.768,4184.87,MNF-SITE-06-2025-03-26
TKT-SITE-06-2025-03-26-07627,SITE-06,2025-03-26T08:57:00+00:00,128.804,3543.22,MNF-SITE-06-2025-03-26
